Wavelength_nm,LED365,LED385wide,LED430,LED480,LED535,LED568wide,LED600,LED635,LED680,LED700,LED740,LED765,QE
421.3,0.0,0.03586061520366784,0.393999397152448,0.011213883477052055,0.0032851027260698403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168056748
421.4,0.0,0.035466721575989006,0.3953118220194718,0.011262660364325005,0.0032857225993792203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168088459
421.5,0.0,0.03507253321215152,0.39661263233052296,0.011311972334738254,0.0032863414562144407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168120118
421.6,0.0,0.03467824974671848,0.3979012805613268,0.011361830696265875,0.0032869593356706604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168151727
421.7,0.0,0.03428407138847099,0.3991772069909997,0.011412245894234948,0.00328757617910514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168183283
421.8,0.0,0.033890199166366895,0.40043986375135937,0.011463229517551087,0.0032881920256130404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168214788
421.9,0.0,0.0334968332440271,0.40168868986907086,0.011514792289519172,0.00328880681655162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168246239
422.0,0.0,0.03310417401709396,0.4029231339041445,0.0115669454783773,0.0032894205714684606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168277637
422.1,0.0,0.03271242328875056,0.4041426412432164,0.011619699758290834,0.0032900332903635604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168308982
422.2,0.0,0.03232178116164836,0.4053466533418526,0.011673066738172736,0.0032906449341417606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168340272
422.3,0.0,0.03193244938105785,0.40653461479394487,0.0117270568374488,0.0032912555028030603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168371507
422.4,0.0,0.03154462855242756,0.40770596739924686,0.011781681479101556,0.0032918649767998804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168402686
422.5,0.0,0.031158520719035045,0.40873800008845473,0.01183695162853266,0.0032924733561322203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168433809
422.6,0.0,0.030774327702568636,0.409564637632835,0.011892878524677075,0.0032930806408000804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168464876
422.7,0.0,0.03039225074137523,0.41036731480404637,0.011949473004490296,0.0032936867917083006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168495885
422.8,0.0,0.030012492135733218,0.4111463089956205,0.012006746122617139,0.0032942918284044605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168526837
422.9,0.0,0.02963525396750906,0.4119018934129161,0.012064709332439858,0.00329489573134098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168557731
423.0,0.0,0.02926073792911599,0.41263433905828795,0.012123373219683714,0.0032954984614227004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168588565
423.1,0.0,0.028889146923510134,0.4133439261263256,0.01218274919685422,0.0032961000577447805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168619341
423.2,0.0,0.028520683130368422,0.41403092409060055,0.01224284858994199,0.00329670046166448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168650056
423.3,0.0,0.028155549562917572,0.41469561163156116,0.012303681950312399,0.0032972996927293804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168680711
423.4,0.0,0.027793948667774623,0.41533826320026507,0.012365260759122873,0.0032978977313919003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168711305
423.5,0.0,0.027436083567310258,0.415959155535604,0.012427596041685869,0.0032984945776520403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168741838
423.6,0.0,0.027082157199976174,0.4165585611190112,0.0124906989488199,0.0032990901924146404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168772308
423.7,0.0,0.02673237276532619,0.4171367600777516,0.012554580590413913,0.00329968459522728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168802716
423.8,0.0,0.02638693385502998,0.41769402496310803,0.012619252127091566,0.0033002777469948005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16883306
423.9,0.0,0.026046043940347652,0.4182306359892619,0.012684724680502179,0.0033008696672647804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168863341
424.0,0.0,0.025709906313329006,0.4187468695215015,0.012751009496291859,0.0033014603364896404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168893558
