Wavelength_nm,LED365,LED385wide,LED430,LED480,LED535,LED568wide,LED600,LED635,LED680,LED700,LED740,LED765,QE
471,0,0,0.411480433,0.957890625,0.068875,0,0,0,0,0,0,0,0.370827483
471.1,0,0,0.41070183,0.959749013,0.069821075,0,0,0,0,0,0,0,0.371138174
471.2,0,0,0.409925804,0.961579259,0.0707776,0,0,0,0,0,0,0,0.371448489
471.3,0,0,0.409152342,0.963381172,0.071744525,0,0,0,0,0,0,0,0.371758439
471.4,0,0,0.408381436,0.96515456,0.0727218,0,0,0,0,0,0,0,0.372068034
471.5,0,0,0.407613073,0.966899233,0.073709375,0,0,0,0,0,0,0,0.372377285
471.6,0,0,0.406847243,0.968615,0.0747072,0,0,0,0,0,0,0,0.372686202
471.7,0,0,0.406083935,0.97030167,0.075715225,0,0,0,0,0,0,0,0.372994796
471.8,0,0,0.405323139,0.971959051,0.0767334,0,0,0,0,0,0,0,0.373303077
471.9,0,0,0.404564843,0.973586953,0.077761675,0,0,0,0,0,0,0,0.373611057
472,0,0,0.403809037,0.975185185,0.0788,0,0,0,0,0,0,0,0.373918746
472.1,0,0,0.40305571,0.976753556,0.079848325,0,0,0,0,0,0,0,0.374226153
472.2,0,0,0.402304852,0.978291875,0.0809066,0,0,0,0,0,0,0,0.374533291
472.3,0,0,0.401556451,0.979799951,0.081974775,0,0,0,0,0,0,0,0.374840169
472.4,0,0,0.400810497,0.981277593,0.0830528,0,0,0,0,0,0,0,0.375146799
472.5,0,0,0.40006698,0.982724609,0.084140625,0,0,0,0,0,0,0,0.37545319
472.6,0,0,0.399325887,0.98414081,0.0852382,0,0,0,0,0,0,0,0.375759353
472.7,0,0,0.398587209,0.985526004,0.086345475,0,0,0,0,0,0,0,0.3760653
472.8,0,0,0.397850935,0.98688,0.0874624,0,0,0,0,0,0,0,0.37637104
472.9,0,0,0.397117053,0.988202607,0.088588925,0,0,0,0,0,0,0,0.376676584
473,0,0,0.396385554,0.989493634,0.089725,0,0,0,0,0,0,0,0.376981942
473.1,0,0,0.395656426,0.990752891,0.090870575,0,0,0,0,0,0,0,0.377287126
473.2,0,0,0.394929659,0.991980185,0.0920256,0,0,0,0,0,0,0,0.377592146
473.3,0,0,0.394205242,0.993175327,0.093190025,0,0,0,0,0,0,0,0.377897012
473.4,0,0,0.393483163,0.994338125,0.0943638,0,0,0,0,0,0,0,0.378201735
473.5,0,0,0.392763414,0.995468388,0.095546875,0,0,0,0,0,0,0,0.378506326
473.6,0,0,0.392045981,0.996565926,0.0967392,0,0,0,0,0,0,0,0.378810796
473.7,0,0,0.391330856,0.997630547,0.097940725,0,0,0,0,0,0,0,0.379115154
473.8,0,0,0.390618026,0.99866206,0.0991514,0,0,0,0,0,0,0,0.379419411
473.9,0,0,0.389907482,0.999660275,0.100371175,0,0,0,0,0,0,0,0.379723579
474,0,0,0.389199212,1.000625,0.1016,0,0,0,0,0,0,0,0.380027667
474.1,0,0,0.388493206,1.001556045,0.102837825,0,0,0,0,0,0,0,0.380331687
474.2,0,0,0.387789453,1.002453218,0.1040846,0,0,0,0,0,0,0,0.380635648
474.3,0,0,0.387087942,1.003316328,0.105340275,0,0,0,0,0,0,0,0.380939562
474.4,0,0,0.386388662,1.004145185,0.1066048,0,0,0,0,0,0,0,0.381243439
474.5,0,0,0.385691603,1.004939598,0.107878125,0,0,0,0,0,0,0,0.381547289
474.6,0,0,0.384996754,1.005699375,0.1091602,0,0,0,0,0,0,0,0.381851124
474.7,0,0,0.384304104,1.006424326,0.110450975,0,0,0,0,0,0,0,0.38215682
474.8,0,0,0.383613642,1.007114259,0.1117504,0,0,0,0,0,0,0,0.382464309
474.9,0,0,0.382925358,1.007768984,0.113058425,0,0,0,0,0,0,0,0.382771799
475,0,0,0.38223924,1.00838831,0.114375,0,0,0,0,0,0,0,0.383079288
475.1,0,0,0.381555279,1.008972046,0.115700075,0,0,0,0,0,0,0,0.383386778
475.2,0,0,0.380873463,1.00952,0.1170336,0,0,0,0,0,0,0,0.383694268
475.3,0,0,0.380193781,1.010031982,0.118375525,0,0,0,0,0,0,0,0.384001757
475.4,0,0,0.379516222,1.010507801,0.1197258,0,0,0,0,0,0,0,0.384309247
475.5,0,0,0.378840777,1.010947266,0.121084375,0,0,0,0,0,0,0,0.384616736
475.6,0,0,0.378167434,1.011350185,0.1224512,0,0,0,0,0,0,0,0.384924226
475.7,0,0,0.377496182,1.011716369,0.123826225,0,0,0,0,0,0,0,0.385231715
475.8,0,0,0.376827011,1.012045625,0.1252094,0,0,0,0,0,0,0,0.385539205
475.9,0,0,0.376159909,1.012337763,0.126600675,0,0,0,0,0,0,0,0.385846694
476,0,0,0.375494867,1.012592593,0.128,0,0,0,0,0,0,0,0.386154184
476.1,0,0,0.374831873,1.012809922,0.129407325,0,0,0,0,0,0,0,0.386461674
476.2,0,0,0.374170916,1.01298956,0.1308226,0,0,0,0,0,0,0,0.386769163
476.3,0,0,0.373511986,1.013131317,0.132245775,0,0,0,0,0,0,0,0.387076653
476.4,0,0,0.372855072,1.013235,0.1336768,0,0,0,0,0,0,0,0.387384142
476.5,0,0,0.372200164,1.01330042,0.135115625,0,0,0,0,0,0,0,0.387691632
476.6,0,0,0.371547249,1.013327384,0.1365622,0,0,0,0,0,0,0,0.387999121
476.7,0,0,0.370896319,1.013315703,0.138016475,0,0,0,0,0,0,0,0.388306611
476.8,0,0,0.370247361,1.013265185,0.1394784,0,0,0,0,0,0,0,0.388614101
476.9,0,0,0.369600365,1.013175639,0.140947925,0,0,0,0,0,0,0,0.38892159
477,0,0,0.368955321,1.013046875,0.142425,0,0,0,0,0,0,0,0.38922908
477.1,0,0,0.368312217,1.012878701,0.143909575,0,0,0,0,0,0,0,0.389536569
477.2,0,0,0.367671043,1.012670926,0.1454016,0,0,0,0,0,0,0,0.389844059
477.3,0,0,0.367031788,1.012423359,0.146901025,0,0,0,0,0,0,0,0.390151548
477.4,0,0,0.366394441,1.01213581,0.1484078,0,0,0,0,0,0,0,0.390459038
477.5,0,0,0.365758992,1.011808087,0.149921875,0,0,0,0,0,0,0,0.390766528
477.6,0,0,0.365125429,1.01144,0.1514432,0,0,0,0,0,0,0,0.391074017
477.7,0,0,0.364493742,1.011031357,0.152971725,0,0,0,0,0,0,0,0.391381507
477.8,0,0,0.363863921,1.010581968,0.1545074,0,0,0,0,0,0,0,0.391688996
477.9,0,0,0.363235953,1.010091641,0.156050175,0,0,0,0,0,0,0,0.391996486
478,0,0,0.36260983,1.009560185,0.1576,0,0,0,0,0,0,0,0.392303975
478.1,0,0,0.361985539,1.00898741,0.159156825,0,0,0,0,0,0,0,0.392611465
478.2,0,0,0.36136307,1.008373125,0.1607206,0,0,0,0,0,0,0,0.392918955
478.3,0,0,0.360742413,1.007717138,0.162291275,0,0,0,0,0,0,0,0.393226444
478.4,0,0,0.360123556,1.007019259,0.1638688,0,0,0,0,0,0,0,0.393533934
478.5,0,0,0.359496381,1.006279297,0.165453125,0,0,0,0,0,0,0,0.393841423
478.6,0,0,0.358868401,1.00549706,0.1670442,0,0,0,0,0,0,0,0.394148913
478.7,0,0,0.35824213,1.004672358,0.168641975,0,0,0,0,0,0,0,0.394456402
478.8,0,0,0.357617562,1.003805,0.1702464,0,0,0,0,0,0,0,0.394763892
478.9,0,0,0.356994691,1.002894795,0.171857425,0,0,0,0,0,0,0,0.395071382
479,0,0,0.35637351,1.001941551,0.173475,0,0,0,0,0,0,0,0.395378871
479.1,0,0,0.355754014,1.000945078,0.175099075,0,0,0,0,0,0,0,0.395686361
479.2,0,0,0.355136196,0.999905185,0.1767296,0,0,0,0,0,0,0,0.39599385
479.3,0,0,0.35452005,0.998821681,0.178366525,0,0,0,0,0,0,0,0.396302204
479.4,0,0,0.353905569,0.997694375,0.1800098,0,0,0,0,0,0,0,0.396610574
479.5,0,0,0.353292748,0.996523076,0.181659375,0,0,0,0,0,0,0,0.396918938
479.6,0,0,0.35268158,0.995307593,0.1833152,0,0,0,0,0,0,0,0.397227295
479.7,0,0,0.352072059,0.994047734,0.184977225,0,0,0,0,0,0,0,0.397535641
479.8,0,0,0.351464179,0.99274331,0.1866454,0,0,0,0,0,0,0,0.397843975
479.9,0,0,0.350857934,0.991394129,0.188319675,0,0,0,0,0,0,0,0.398152293
480,0,0,0.350253316,0.99,0.19,0,0,0,0,0,0,0,0.398460594
480.1,0,0,0.349650321,0.986796966,0.191652995,0,0,0,0,0,0,0,0.398768874
480.2,0,0,0.349048942,0.983549336,0.19331196,0,0,0,0,0,0,0,0.399077132
480.3,0,0,0.348449173,0.980257656,0.194976865,0,0,0,0,0,0,0,0.399385363
480.4,0,0,0.347851007,0.976922469,0.19664768,0,0,0,0,0,0,0,0.399693567
480.5,0,0,0.347254438,0.973544319,0.198324375,0,0,0,0,0,0,0,0.40000174
480.6,0,0,0.34665946,0.97012375,0.20000692,0,0,0,0,0,0,0,0.40030988
480.7,0,0,0.346066067,0.966661306,0.201695285,0,0,0,0,0,0,0,0.400617985
480.8,0,0,0.345474252,0.963157531,0.20338944,0,0,0,0,0,0,0,0.400926051
480.9,0,0,0.34488401,0.959612969,0.205089355,0,0,0,0,0,0,0,0.401234076
481,0,0,0.344295334,0.956028164,0.206795,0,0,0,0,0,0,0,0.401542058
481.1,0,0,0.343708218,0.952403659,0.208506345,0,0,0,0,0,0,0,0.401849994
481.2,0,0,0.343122655,0.94874,0.21022336,0,0,0,0,0,0,0,0.402157881
481.3,0,0,0.34253864,0.94503773,0.211946015,0,0,0,0,0,0,0,0.402465717
481.4,0,0,0.341956166,0.941297392,0.21367428,0,0,0,0,0,0,0,0.4027735
481.5,0,0,0.341375227,0.937519531,0.215408125,0,0,0,0,0,0,0,0.403081227
481.6,0,0,0.340795817,0.933704691,0.21714752,0,0,0,0,0,0,0,0.403388895
481.7,0,0,0.340217929,0.929853416,0.218892435,0,0,0,0,0,0,0,0.403696501
481.8,0,0,0.339641558,0.92596625,0.22064284,0,0,0,0,0,0,0,0.404004044
481.9,0,0,0.339066697,0.922043736,0.222398705,0,0,0,0,0,0,0,0.40431152
482,0,0,0.33849334,0.91808642,0.22416,0,0,0,0,0,0,0,0.404618928
482.1,0,0,0.33792148,0.914094844,0.225926695,0,0,0,0,0,0,0,0.404926264
482.2,0,0,0.337351112,0.910069552,0.22769876,0,0,0,0,0,0,0,0.405233526
482.3,0,0,0.336782229,0.90601109,0.229476165,0,0,0,0,0,0,0,0.405540711
482.4,0,0,0.336214825,0.90192,0.23125888,0,0,0,0,0,0,0,0.405847818
482.5,0,0,0.335648894,0.897796827,0.233046875,0,0,0,0,0,0,0,0.406154842
482.6,0,0,0.335084429,0.893642114,0.23484012,0,0,0,0,0,0,0,0.406461782
482.7,0,0,0.334521425,0.889456406,0.236638585,0,0,0,0,0,0,0,0.406768636
482.8,0,0,0.333959875,0.885240247,0.23844224,0,0,0,0,0,0,0,0.4070754
482.9,0,0,0.333399772,0.88099418,0.240251055,0,0,0,0,0,0,0,0.407382072
483,0,0,0.332841112,0.87671875,0.242065,0,0,0,0,0,0,0,0.40768865
483.1,0,0,0.332283887,0.8724145,0.243884045,0,0,0,0,0,0,0,0.407995131
483.2,0,0,0.33172809,0.868081975,0.24570816,0,0,0,0,0,0,0,0.408301512
483.3,0,0,0.331173717,0.863721719,0.247537315,0,0,0,0,0,0,0,0.408607791
483.4,0,0,0.330620761,0.859334275,0.24937148,0,0,0,0,0,0,0,0.408913965
483.5,0,0,0.330069215,0.854920187,0.251210625,0,0,0,0,0,0,0,0.409220032
483.6,0,0,0.329519074,0.85048,0.25305472,0,0,0,0,0,0,0,0.409525989
483.7,0,0,0.328970331,0.846014257,0.254903735,0,0,0,0,0,0,0,0.409831834
483.8,0,0,0.328422979,0.841523503,0.25675764,0,0,0,0,0,0,0,0.410134097
483.9,0,0,0.327877014,0.837008281,0.258616405,0,0,0,0,0,0,0,0.41043201
484,0,0,0.327332427,0.832469136,0.26048,0,0,0,0,0,0,0,0.410729829
484.1,0,0,0.326789214,0.827906611,0.262348395,0,0,0,0,0,0,0,0.411027573
484.2,0,0,0.326247368,0.82332125,0.26422156,0,0,0,0,0,0,0,0.411325262
484.3,0,0,0.325706883,0.818713598,0.266099465,0,0,0,0,0,0,0,0.411622915
484.4,0,0,0.325167752,0.814084198,0.26798208,0,0,0,0,0,0,0,0.411920551
484.5,0,0,0.324629969,0.809433594,0.269869375,0,0,0,0,0,0,0,0.412218189
484.6,0,0,0.324093529,0.80476233,0.27176132,0,0,0,0,0,0,0,0.41251585
484.7,0,0,0.323558424,0.800070951,0.273657885,0,0,0,0,0,0,0,0.412813552
484.8,0,0,0.323024649,0.79536,0.27555904,0,0,0,0,0,0,0,0.413111314
484.9,0,0,0.322492198,0.790630021,0.277464755,0,0,0,0,0,0,0,0.413409157
485,0,0,0.321961063,0.785881559,0.279375,0,0,0,0,0,0,0,0.413707098
485.1,0,0,0.32143124,0.781115156,0.281289745,0,0,0,0,0,0,0,0.414005159
485.2,0,0,0.320902722,0.776331358,0.28320896,0,0,0,0,0,0,0,0.414303358
485.3,0,0,0.320375502,0.771530708,0.285132615,0,0,0,0,0,0,0,0.414601714
485.4,0,0,0.319849574,0.76671375,0.28706068,0,0,0,0,0,0,0,0.414900247
485.5,0,0,0.319324932,0.761881028,0.288993125,0,0,0,0,0,0,0,0.415198976
485.6,0,0,0.318801571,0.757033086,0.29092992,0,0,0,0,0,0,0,0.415497921
485.7,0,0,0.318279483,0.752170469,0.292871035,0,0,0,0,0,0,0,0.4157971
485.8,0,0,0.317758662,0.747293719,0.29481644,0,0,0,0,0,0,0,0.416096534
485.9,0,0,0.317239102,0.742403382,0.296766105,0,0,0,0,0,0,0,0.416396241
486,0,0,0.316720798,0.7375,0.29872,0,0,0,0,0,0,0,0.416696241
486.1,0,0,0.316203742,0.732584118,0.300678095,0,0,0,0,0,0,0,0.416996554
486.2,0,0,0.315687929,0.727656281,0.30264036,0,0,0,0,0,0,0,0.417297198
486.3,0,0,0.315173352,0.722717031,0.304606765,0,0,0,0,0,0,0,0.417598193
486.4,0,0,0.314660005,0.717766914,0.30657728,0,0,0,0,0,0,0,0.417899559
486.5,0,0,0.314147882,0.712806472,0.308551875,0,0,0,0,0,0,0,0.418201314
486.6,0,0,0.313636977,0.70783625,0.31053052,0,0,0,0,0,0,0,0.418503478
486.7,0,0,0.313127283,0.702856792,0.312513185,0,0,0,0,0,0,0,0.418806071
486.8,0,0,0.312618795,0.697868642,0.31449984,0,0,0,0,0,0,0,0.419109112
486.9,0,0,0.312111505,0.692872344,0.316490455,0,0,0,0,0,0,0,0.419412619
487,0,0,0.311605408,0.687868441,0.318485,0,0,0,0,0,0,0,0.419716613
487.1,0,0,0.311100498,0.682857479,0.320483445,0,0,0,0,0,0,0,0.420021113
487.2,0,0,0.310596768,0.67784,0.32248576,0,0,0,0,0,0,0,0.420326138
487.3,0,0,0.310094212,0.672816549,0.324491915,0,0,0,0,0,0,0,0.420631708
487.4,0,0,0.309592823,0.66778767,0.32650188,0,0,0,0,0,0,0,0.420937841
487.5,0,0,0.309092597,0.662753906,0.328515625,0,0,0,0,0,0,0,0.421244558
487.6,0,0,0.308593526,0.657715802,0.33053312,0,0,0,0,0,0,0,0.421551878
487.7,0,0,0.308095604,0.652673902,0.332554335,0,0,0,0,0,0,0,0.421859819
487.8,0,0,0.307598825,0.64762875,0.33457924,0,0,0,0,0,0,0,0.422168402
487.9,0,0,0.307103183,0.642580889,0.336607805,0,0,0,0,0,0,0,0.422477645
488,0,0,0.306608671,0.637530864,0.33864,0,0,0,0,0,0,0,0.422787569
488.1,0,0,0.306115284,0.632479219,0.340675795,0,0,0,0,0,0,0,0.423098191
488.2,0,0,0.305623015,0.627426497,0.34271516,0,0,0,0,0,0,0,0.423409533
488.3,0,0,0.305131857,0.622373243,0.344758065,0,0,0,0,0,0,0,0.423721613
488.4,0,0,0.304641806,0.61732,0.34680448,0,0,0,0,0,0,0,0.424036872
488.5,0,0,0.304152853,0.612267313,0.348854375,0,0,0,0,0,0,0,0.424372396
488.6,0,0,0.303664994,0.607215725,0.35090772,0,0,0,0,0,0,0,0.424708455
488.7,0,0,0.303178222,0.602165781,0.352964485,0,0,0,0,0,0,0,0.425044998
488.8,0,0,0.30269253,0.597118025,0.35502464,0,0,0,0,0,0,0,0.42538197
488.9,0,0,0.302207914,0.592073,0.357088155,0,0,0,0,0,0,0,0.425719317
489,0,0,0.301724365,0.58703125,0.359155,0,0,0,0,0,0,0,0.426056985
489.1,0,0,0.301241878,0.58199332,0.361225145,0,0,0,0,0,0,0,0.426394922
489.2,0,0,0.300760448,0.576959753,0.36329856,0,0,0,0,0,0,0,0.426733072
489.3,0,0,0.300280067,0.571931094,0.365375215,0,0,0,0,0,0,0,0.427071383
489.4,0,0,0.299800729,0.566907886,0.36745508,0,0,0,0,0,0,0,0.4274098
489.5,0,0,0.299322429,0.561890673,0.369538125,0,0,0,0,0,0,0,0.42774827
489.6,0,0,0.298845159,0.55688,0.37162432,0,0,0,0,0,0,0,0.428086739
489.7,0,0,0.298368914,0.55187641,0.373713635,0,0,0,0,0,0,0,0.428425153
489.8,0,0,0.297893688,0.546880448,0.37580604,0,0,0,0,0,0,0,0.428763458
489.9,0,0,0.297419474,0.541892656,0.377901505,0,0,0,0,0,0,0,0.429101602
490,0,0,0.296946266,0.53691358,0.38,0,0,0,0,0,0,0,0.429439529
490.1,0,0,0.296474058,0.531943764,0.38221815,0,0,0,0,0,0,0,0.429777186
490.2,0,0,0.296002844,0.52698375,0.3844392,0,0,0,0,0,0,0,0.43011452
490.3,0,0,0.295532617,0.522034084,0.38666305,0,0,0,0,0,0,0,0.430451476
490.4,0,0,0.295063371,0.517095309,0.3888896,0,0,0,0,0,0,0,0.430788002
490.5,0,0,0.294595101,0.512167969,0.39111875,0,0,0,0,0,0,0,0.431124042
490.6,0,0,0.294127798,0.507252608,0.3933504,0,0,0,0,0,0,0,0.431459544
490.7,0,0,0.293661459,0.50234977,0.39558445,0,0,0,0,0,0,0,0.431794454
490.8,0,0,0.293196076,0.49746,0.3978208,0,0,0,0,0,0,0,0.432128717
490.9,0,0,0.292731643,0.492583841,0.40005935,0,0,0,0,0,0,0,0.43246228
491,0,0,0.292268153,0.487721836,0.4023,0,0,0,0,0,0,0,0.43279509
491.1,0,0,0.291805601,0.482874531,0.40454265,0,0,0,0,0,0,0,0.433127092
491.2,0,0,0.291343981,0.478042469,0.4067872,0,0,0,0,0,0,0,0.433458233
491.3,0,0,0.290883286,0.473226194,0.40903355,0,0,0,0,0,0,0,0.433788459
491.4,0,0,0.29042351,0.46842625,0.4112816,0,0,0,0,0,0,0,0.434117717
491.5,0,0,0.289964646,0.463643181,0.41353125,0,0,0,0,0,0,0,0.434445952
491.6,0,0,0.28950669,0.458877531,0.4157824,0,0,0,0,0,0,0,0.43477311
491.7,0,0,0.289049633,0.454129844,0.41803495,0,0,0,0,0,0,0,0.435099139
491.8,0,0,0.28859347,0.449400664,0.4202888,0,0,0,0,0,0,0,0.435423984
491.9,0,0,0.288138196,0.444690534,0.42254385,0,0,0,0,0,0,0,0.435747591
492,0,0,0.287683803,0.44,0.4248,0,0,0,0,0,0,0,0.436069907
492.1,0,0,0.287230285,0.436787837,0.42705715,0,0,0,0,0,0,0,0.436390878
492.2,0,0,0.286777636,0.433595748,0.4293152,0,0,0,0,0,0,0,0.43671045
492.3,0,0,0.286325851,0.430423672,0.43157405,0,0,0,0,0,0,0,0.43702857
492.4,0,0,0.285874922,0.427271543,0.4338336,0,0,0,0,0,0,0,0.437345183
492.5,0,0,0.285424844,0.424139299,0.43609375,0,0,0,0,0,0,0,0.437660236
492.6,0,0,0.28497561,0.421026875,0.4383544,0,0,0,0,0,0,0,0.437973676
492.7,0,0,0.284527214,0.417934208,0.44061545,0,0,0,0,0,0,0,0.438285447
492.8,0,0,0.28407965,0.414861235,0.4428768,0,0,0,0,0,0,0,0.438595498
492.9,0,0,0.283632911,0.411807891,0.44513835,0,0,0,0,0,0,0,0.438903773
493,0,0,0.283186992,0.408774113,0.4474,0,0,0,0,0,0,0,0.439210219
493.1,0,0,0.282741886,0.405759837,0.44966165,0,0,0,0,0,0,0,0.439514783
493.2,0,0,0.282297587,0.402765,0.4519232,0,0,0,0,0,0,0,0.43981741
493.3,0,0,0.281854089,0.399789538,0.45418455,0,0,0,0,0,0,0,0.440118047
493.4,0,0,0.281411385,0.396833387,0.4564456,0,0,0,0,0,0,0,0.44041664
493.5,0,0,0.28096947,0.393896484,0.45870625,0,0,0,0,0,0,0,0.440713135
493.6,0,0,0.280528336,0.390978765,0.4609664,0,0,0,0,0,0,0,0.441007479
493.7,0,0,0.280087979,0.388080167,0.46322595,0,0,0,0,0,0,0,0.441299617
493.8,0,0,0.279648391,0.385200625,0.4654848,0,0,0,0,0,0,0,0.441589497
493.9,0,0,0.279209567,0.382340076,0.46774285,0,0,0,0,0,0,0,0.441877064
494,0,0,0.278771499,0.379498457,0.47,0,0,0,0,0,0,0,0.442162264
494.1,0,0,0.278334183,0.376675703,0.47225615,0,0,0,0,0,0,0,0.442445044
494.2,0,0,0.277897611,0.373871752,0.4745112,0,0,0,0,0,0,0,0.44272535
494.3,0,0,0.277461778,0.371086538,0.47676505,0,0,0,0,0,0,0,0.443003128
494.4,0,0,0.277026677,0.36832,0.4790176,0,0,0,0,0,0,0,0.443278325
494.5,0,0,0.276592302,0.365572073,0.48126875,0,0,0,0,0,0,0,0.443550886
494.6,0,0,0.276158647,0.362842693,0.4835184,0,0,0,0,0,0,0,0.443820758
494.7,0,0,0.275725706,0.360131797,0.48576645,0,0,0,0,0,0,0,0.444087887
494.8,0,0,0.275293472,0.357439321,0.4880128,0,0,0,0,0,0,0,0.44435222
494.9,0,0,0.274861939,0.354765202,0.49025735,0,0,0,0,0,0,0,0.444613702
495,0,0,0.274431101,0.352109375,0.4925,0,0,0,0,0,0,0,0.44487228
495.1,0,0,0.274000952,0.349471778,0.49474065,0,0,0,0,0,0,0,0.445127901
495.2,0,0,0.273571485,0.346852346,0.4969792,0,0,0,0,0,0,0,0.445380509
495.3,0,0,0.273142695,0.344251016,0.49921555,0,0,0,0,0,0,0,0.445630052
495.4,0,0,0.272714574,0.341667724,0.5014496,0,0,0,0,0,0,0,0.445876476
495.5,0,0,0.272287118,0.339102406,0.50368125,0,0,0,0,0,0,0,0.446119727
495.6,0,0,0.271860319,0.336555,0.5059104,0,0,0,0,0,0,0,0.446359752
495.7,0,0,0.271434172,0.334025441,0.50813695,0,0,0,0,0,0,0,0.446596496
495.8,0,0,0.271008669,0.331513665,0.5103608,0,0,0,0,0,0,0,0.446829905
495.9,0,0,0.270583806,0.329019609,0.51258185,0,0,0,0,0,0,0,0.447059927
496,0,0,0.270159575,0.32654321,0.5148,0,0,0,0,0,0,0,0.447286507
496.1,0,0,0.269735971,0.324084403,0.51701515,0,0,0,0,0,0,0,0.447509591
496.2,0,0,0.269312987,0.321643125,0.5192272,0,0,0,0,0,0,0,0.447729126
496.3,0,0,0.268890617,0.319219312,0.52143605,0,0,0,0,0,0,0,0.447945059
496.4,0,0,0.268468855,0.316812901,0.5236416,0,0,0,0,0,0,0,0.448157334
496.5,0,0,0.268047695,0.314423828,0.52584375,0,0,0,0,0,0,0,0.448365899
496.6,0,0,0.26762713,0.312052029,0.5280424,0,0,0,0,0,0,0,0.448570699
496.7,0,0,0.267207154,0.309697441,0.53023745,0,0,0,0,0,0,0,0.448771681
496.8,0,0,0.266787761,0.30736,0.5324288,0,0,0,0,0,0,0,0.448968792
496.9,0,0,0.266368945,0.305039642,0.53461635,0,0,0,0,0,0,0,0.449161977
497,0,0,0.265950699,0.302736304,0.5368,0,0,0,0,0,0,0,0.449351182
497.1,0,0,0.265533018,0.300449922,0.53897965,0,0,0,0,0,0,0,0.449536354
497.2,0,0,0.265115894,0.298180432,0.5411552,0,0,0,0,0,0,0,0.44971744
497.3,0,0,0.264699323,0.295927771,0.54332655,0,0,0,0,0,0,0,0.449894385
497.4,0,0,0.264283297,0.293691875,0.5454936,0,0,0,0,0,0,0,0.450067135
497.5,0,0,0.26386781,0.29147268,0.54765625,0,0,0,0,0,0,0,0.450235637
497.6,0,0,0.263452857,0.289270123,0.5498144,0,0,0,0,0,0,0,0.450399838
497.7,0,0,0.26303843,0.287084141,0.55196795,0,0,0,0,0,0,0,0.450559682
497.8,0,0,0.262624524,0.284914668,0.5541168,0,0,0,0,0,0,0,0.450715117
497.9,0,0,0.262211133,0.282761643,0.55626085,0,0,0,0,0,0,0,0.450866089
498,0,0,0.26179825,0.280625,0.5584,0,0,0,0,0,0,0,0.451012544
498.1,0,0,0.261385869,0.278504677,0.56053415,0,0,0,0,0,0,0,0.451154428
498.2,0,0,0.260973984,0.27640061,0.5626632,0,0,0,0,0,0,0,0.451291688
498.3,0,0,0.260562588,0.274312734,0.56478705,0,0,0,0,0,0,0,0.451424269
498.4,0,0,0.260151676,0.272240988,0.5669056,0,0,0,0,0,0,0,0.451552119
498.5,0,0,0.259741241,0.270185306,0.56901875,0,0,0,0,0,0,0,0.451675182
498.6,0,0,0.259331277,0.268145625,0.5711264,0,0,0,0,0,0,0,0.451793406
498.7,0,0,0.258921778,0.266121882,0.57322845,0,0,0,0,0,0,0,0.451906737
498.8,0,0,0.258512737,0.264114012,0.5753248,0,0,0,0,0,0,0,0.452015121
498.9,0,0,0.258104148,0.262121953,0.57741535,0,0,0,0,0,0,0,0.452118504
499,0,0,0.257696005,0.26014564,0.5795,0,0,0,0,0,0,0,0.452216832
499.1,0,0,0.257288303,0.258185011,0.58157865,0,0,0,0,0,0,0,0.452310052
499.2,0,0,0.256881034,0.25624,0.5836512,0,0,0,0,0,0,0,0.452398109
499.3,0,0,0.256474192,0.254310545,0.58571755,0,0,0,0,0,0,0,0.452480951
499.4,0,0,0.256067771,0.252396582,0.5877776,0,0,0,0,0,0,0,0.452558523
499.5,0,0,0.255661765,0.250498047,0.58983125,0,0,0,0,0,0,0,0.452630772
499.6,0,0,0.255256168,0.248614877,0.5918784,0,0,0,0,0,0,0,0.452697644
499.7,0,0,0.254850974,0.246747007,0.59391895,0,0,0,0,0,0,0,0.452759084
499.8,0,0,0.254446176,0.244894375,0.5959528,0,0,0,0,0,0,0,0.45281504
499.9,0,0,0.254041767,0.243056916,0.59797985,0,0,0,0,0,0,0,0.452865458
500,0,0,0.253637743,0.241234568,0.6,0,0,0,0,0,0,0,0.452910283
500.1,0,0,0.253234096,0.239427266,0.60167985,0,0,0,0,0,0,0,0.452949463
500.2,0,0,0.252830821,0.237634946,0.6033528,0,0,0,0,0,0,0,0.452982942
500.3,0,0,0.25242791,0.235857545,0.60501895,0,0,0,0,0,0,0,0.453051597
500.4,0,0,0.252025359,0.234095,0.6066784,0,0,0,0,0,0,0,0.453176296
500.5,0,0,0.25162316,0.232347246,0.60833125,0,0,0,0,0,0,0,0.453299374
500.6,0,0,0.251221308,0.230614221,0.6099776,0,0,0,0,0,0,0,0.45342084
500.7,0,0,0.250819796,0.228895859,0.61161755,0,0,0,0,0,0,0,0.453540704
500.8,0,0,0.250418618,0.227192099,0.6132512,0,0,0,0,0,0,0,0.453658975
500.9,0,0,0.250017768,0.225502875,0.61487865,0,0,0,0,0,0,0,0.453775661
501,0,0,0.24961724,0.223828125,0.6165,0,0,0,0,0,0,0,0.453890771
501.1,0,0,0.249217026,0.222167785,0.61811535,0,0,0,0,0,0,0,0.454004315
501.2,0,0,0.248817122,0.22052179,0.6197248,0,0,0,0,0,0,0,0.454116302
501.3,0,0,0.248417521,0.218890078,0.62132845,0,0,0,0,0,0,0,0.45422674
501.4,0,0,0.248018217,0.217272585,0.6229264,0,0,0,0,0,0,0,0.454335639
